gene_id,gene_name,gene_biotype
ENSG00000251562,MALAT1,lncRNA
ENSG00000229414,KCNQ1-AS1,lncRNA
ENSG00000269821,KCNQ1OT1,lncRNA
ENSG00000285094,LINC01488,lncRNA
ENSG00000255774,LINC02747,lncRNA
ENSG00000245571,FAM111A-DT,lncRNA
ENSG00000196167,COLCA1,lncRNA
ENSG00000227467,LINC01537,lncRNA
ENSG00000256633,PDE2A-AS2,lncRNA
ENSG00000254508,FBXO3-DT,lncRNA
ENSG00000255133,LINC02721,lncRNA
ENSG00000255008,LINC02739,lncRNA
ENSG00000256940,PPP1R14B-AS1,lncRNA
ENSG00000231680,LINC02723,lncRNA
ENSG00000181908,LINC02724,lncRNA
ENSG00000254703,SENCR,lncRNA
ENSG00000255808,PDE2A-AS1,lncRNA
ENSG00000256007,ARAP1-AS1,lncRNA
ENSG00000245148,ARAP1-AS2,lncRNA
ENSG00000254911,SCARNA9,lncRNA
ENSG00000256746,MADD-AS1,lncRNA
ENSG00000255406,LINC02730,lncRNA
ENSG00000204241,LINC02731,lncRNA
ENSG00000176236,RPP38-DT,lncRNA
ENSG00000230500,MKX-AS1,lncRNA
ENSG00000230962,LINC01520,lncRNA
ENSG00000224714,LINC02671,lncRNA
ENSG00000226412,LINC02628,lncRNA
ENSG00000237579,LINC01514,lncRNA
ENSG00000229775,LINC02624,lncRNA
ENSG00000227143,LINC01153,lncRNA
ENSG00000223381,LINC02661,lncRNA
ENSG00000229081,LINC01165,lncRNA
ENSG00000234756,LINC02621,lncRNA
ENSG00000177234,LINC01561,lncRNA
ENSG00000236467,KCNMA1-AS1,lncRNA
ENSG00000225652,KCNMA1-AS3,lncRNA
ENSG00000242288,BMS1P4-AGAP5,lncRNA
ENSG00000272589,ZSWIM8-AS1,lncRNA
ENSG00000229205,LINC00200,lncRNA
ENSG00000260151,LINC02673,lncRNA
ENSG00000237399,PITRM1-AS1,lncRNA
ENSG00000273372,SFTPD-AS1,lncRNA
ENSG00000226676,LINC02679,lncRNA
ENSG00000225768,LINC02620,lncRNA
ENSG00000282996,MPP7-DT,lncRNA
ENSG00000280693,SH3PXD2A-AS1,lncRNA
ENSG00000233590,LINC02640,lncRNA
ENSG00000283000,LINC02635,lncRNA
ENSG00000237986,CELF2-AS2,lncRNA
ENSG00000223470,LINC02629,lncRNA
ENSG00000254271,ANK3-DT,lncRNA
ENSG00000226083,SLC39A12-AS1,lncRNA
ENSG00000236799,LINC02626,lncRNA
ENSG00000228485,GRK5-IT1,lncRNA
ENSG00000180139,ACTA2-AS1,lncRNA
ENSG00000226245,ZNF32-AS1,lncRNA
ENSG00000212743,LINC02656,lncRNA
ENSG00000285294,LINC00842,lncRNA
ENSG00000285662,FAM245B,lncRNA
ENSG00000259267,LINC02622,lncRNA
ENSG00000272767,JMJD1C-AS1,lncRNA
ENSG00000234556,LINC00701,lncRNA
ENSG00000228065,LINC01515,lncRNA
ENSG00000226447,ZNF25-DT,lncRNA
ENSG00000234855,SLIT1-AS1,lncRNA
ENSG00000235824,LINC00837,lncRNA
ENSG00000232656,IDI2-AS1,lncRNA
ENSG00000226005,LINC02660,lncRNA
ENSG00000237149,ZNF503-AS2,lncRNA
ENSG00000272734,ADIRF-AS1,lncRNA
ENSG00000229649,LINC02681,lncRNA
ENSG00000224222,LINC02636,lncRNA
ENSG00000232913,PLCE1-AS2,lncRNA
ENSG00000226140,LINC02654,lncRNA
ENSG00000224382,LINC00703,lncRNA
ENSG00000230014,LINC00709,lncRNA
ENSG00000226051,ZNF503-AS1,lncRNA
ENSG00000232591,LINC02642,lncRNA
ENSG00000235645,LINC02651,lncRNA
ENSG00000283141,LINC02666,lncRNA
ENSG00000230573,LINC02639,lncRNA
ENSG00000231131,LNCAROD,lncRNA
ENSG00000233515,LINC01518,lncRNA
ENSG00000230109,LINC02643,lncRNA
ENSG00000261683,LINC00838,lncRNA
ENSG00000231920,NEBL-AS1,lncRNA
ENSG00000231298,MANCR,lncRNA
ENSG00000289506,DDIT4-AS1,lncRNA
ENSG00000270111,CELF2-DT,lncRNA
ENSG00000225269,LINC00705,lncRNA
ENSG00000224788,LINC02670,lncRNA
ENSG00000225383,SFTA1P,lncRNA
ENSG00000277288,LINC02881,lncRNA
ENSG00000234944,LINC02623,lncRNA
ENSG00000224265,LINC02633,lncRNA
ENSG00000229124,VIM-AS1,lncRNA
ENSG00000224914,LINC00863,lncRNA
ENSG00000165511,ZNF22-AS1,lncRNA
ENSG00000236311,TLX1NB,lncRNA
ENSG00000268894,PLCE1-AS1,lncRNA
ENSG00000236208,C10orf71-AS1,lncRNA
ENSG00000229847,EMX2OS,lncRNA
ENSG00000232229,LINC00865,lncRNA
ENSG00000226159,LINC01375,lncRNA
ENSG00000189275,LINC01164,lncRNA
ENSG00000229630,LINC01264,lncRNA
ENSG00000180066,LINC02870,lncRNA
ENSG00000229240,LINC00710,lncRNA
ENSG00000231082,LINC02655,lncRNA
ENSG00000237267,LINC01519,lncRNA
ENSG00000225497,KCNMA1-AS2,lncRNA
ENSG00000232139,LINC00867,lncRNA
ENSG00000231233,CFAP58-DT,lncRNA
ENSG00000224190,LINC02667,lncRNA
ENSG00000227695,DNMBP-AS1,lncRNA
ENSG00000234452,SLC16A12-AS1,lncRNA
ENSG00000227121,LINC02672,lncRNA
ENSG00000234962,LINC00700,lncRNA
ENSG00000223993,LINC02647,lncRNA
ENSG00000235180,LINC00601,lncRNA
ENSG00000203876,ADD3-AS1,lncRNA
ENSG00000235823,OLMALINC,lncRNA
ENSG00000205488,CALML3-AS1,lncRNA
ENSG00000228261,ITPRIP-AS1,lncRNA
ENSG00000231326,LINC02662,lncRNA
ENSG00000234170,LINC02645,lncRNA
ENSG00000237797,MACORIS,lncRNA
ENSG00000234973,LINC02658,lncRNA
ENSG00000225738,NRG3-AS1,lncRNA
ENSG00000280809,LINC00836,lncRNA
ENSG00000233334,FAM53B-AS1,lncRNA
ENSG00000177640,CASC2,lncRNA
ENSG00000235470,NEURL1-AS1,lncRNA
ENSG00000233321,LINC02669,lncRNA
ENSG00000215244,LINC02649,lncRNA
ENSG00000205696,ADARB2-AS1,lncRNA
ENSG00000237233,TMEM26-AS1,lncRNA
ENSG00000204832,ST8SIA6-AS1,lncRNA
ENSG00000233945,LINC02650,lncRNA
ENSG00000264404,LINC02675,lncRNA
ENSG00000236303,LINC02646,lncRNA
ENSG00000234952,LINC02674,lncRNA
ENSG00000257582,LINC01475,lncRNA
ENSG00000226387,SORCS3-AS1,lncRNA
ENSG00000185904,LINC00839,lncRNA
ENSG00000230098,TCERG1L-AS1,lncRNA
ENSG00000228426,ZNF32-AS2,lncRNA
ENSG00000237036,ZEB1-AS1,lncRNA
ENSG00000225484,NUTM2B-AS1,lncRNA
ENSG00000231422,LINC01516,lncRNA
ENSG00000233642,GPR158-AS1,lncRNA
ENSG00000230720,LINC02644,lncRNA
ENSG00000272430,LINC02637,lncRNA
ENSG00000236373,LINC02653,lncRNA
ENSG00000256925,ADGRA1-AS1,lncRNA
ENSG00000203497,PDCD4-AS1,lncRNA
ENSG00000230417,LINC00595,lncRNA
ENSG00000224812,TMEM72-AS1,lncRNA
ENSG00000232903,LINC01166,lncRNA
ENSG00000240707,LINC01168,lncRNA
ENSG00000229981,LINC01435,lncRNA
ENSG00000234736,FAM170B-AS1,lncRNA
ENSG00000229404,LINC00858,lncRNA
ENSG00000248682,ARHGAP22-IT1,lncRNA
ENSG00000237949,LINC00844,lncRNA
ENSG00000229656,ITGB1-DT,lncRNA
ENSG00000233387,IATPR,lncRNA
ENSG00000227128,LBX1-AS1,lncRNA
ENSG00000285972,CERNA2,lncRNA
ENSG00000233395,LINC00841,lncRNA
ENSG00000226808,LINC00840,lncRNA
ENSG00000236769,LINC02659,lncRNA
ENSG00000223784,LINP1,lncRNA
ENSG00000281186,LINC00706,lncRNA
ENSG00000242147,LASTR,lncRNA
ENSG00000204682,MIR1915HG,lncRNA
ENSG00000233643,LINC02625,lncRNA
ENSG00000223581,LINC02665,lncRNA
ENSG00000197308,GATA3-AS1,lncRNA
ENSG00000226009,KCNIP2-AS1,lncRNA
ENSG00000229466,LINC02627,lncRNA
ENSG00000236671,PRKG1-AS1,lncRNA
ENSG00000224596,ZMIZ1-AS1,lncRNA
ENSG00000280953,LINC01163,lncRNA
ENSG00000228636,LINC02663,lncRNA
ENSG00000233117,LINC00702,lncRNA
ENSG00000234942,GRID1-AS1,lncRNA
ENSG00000233871,DLG5-AS1,lncRNA
ENSG00000227313,LINC02630,lncRNA
ENSG00000232170,LINC00708,lncRNA
ENSG00000181800,CELF2-AS1,lncRNA
ENSG00000280719,PCAT5,lncRNA
ENSG00000224851,LINC00502,lncRNA
ENSG00000234864,LINC02632,lncRNA
ENSG00000237512,UNC5B-AS1,lncRNA
ENSG00000221817,PPP3CB-AS1,lncRNA
ENSG00000285737,LINC02680,lncRNA
ENSG00000237128,LINC02652,lncRNA
ENSG00000254635,WAC-AS1,lncRNA
ENSG00000237943,PRKCQ-AS1,lncRNA
ENSG00000225948,LINC02648,lncRNA
ENSG00000166917,MIR202HG,lncRNA
ENSG00000226762,LINC02668,lncRNA
ENSG00000223482,NUTM2A-AS1,lncRNA
ENSG00000228055,FAM245A,lncRNA
ENSG00000230091,TMEM254-AS1,lncRNA
ENSG00000237523,LINC00857,lncRNA
ENSG00000232624,LINC01517,lncRNA
ENSG00000230131,LINC02641,lncRNA
ENSG00000225778,PROSER2-AS1,lncRNA
ENSG00000234752,LINC02676,lncRNA
ENSG00000272381,LINC02664,lncRNA
ENSG00000226200,SGMS1-AS1,lncRNA
ENSG00000235931,LINC01553,lncRNA
ENSG00000223817,CDH23-AS1,lncRNA
ENSG00000236756,DNAJC9-AS1,lncRNA
ENSG00000222047,C10orf55,lncRNA
ENSG00000226688,ENTPD1-AS1,lncRNA
ENSG00000234474,MIR3663HG,lncRNA
ENSG00000237675,TEX36-AS1,lncRNA
ENSG00000224023,EDRF1-DT,lncRNA
ENSG00000236991,EDRF1-AS1,lncRNA
ENSG00000233409,FANK1-AS1,lncRNA
ENSG00000224034,LINC02561,lncRNA
ENSG00000227244,LINC00845,lncRNA
ENSG00000249054,FAM138D,lncRNA
ENSG00000256661,A2ML1-AS1,lncRNA
ENSG00000256904,A2ML1-AS2,lncRNA
ENSG00000258331,LINC02461,lncRNA
ENSG00000257747,LINC02426,lncRNA
ENSG00000257467,PPFIA2-AS1,lncRNA
ENSG00000196243,LINC00615,lncRNA
ENSG00000258183,LINC02392,lncRNA
ENSG00000256151,ADGRD1-AS1,lncRNA
ENSG00000257683,LINC02463,lncRNA
ENSG00000255714,LINC02460,lncRNA
ENSG00000256597,LINC02393,lncRNA
ENSG00000257859,CASC18,lncRNA
ENSG00000235049,LINC00940,lncRNA
ENSG00000256837,CACNA1C-IT1,lncRNA
ENSG00000257097,CLIP1-AS1,lncRNA
ENSG00000255650,FAM222A-AS1,lncRNA
ENSG00000221949,LINC01465,lncRNA
ENSG00000257488,LINC02354,lncRNA
ENSG00000250091,DNAH10OS,lncRNA
ENSG00000197301,HMGA2-AS1,lncRNA
ENSG00000180861,LINC01559,lncRNA
ENSG00000259884,NR4A1AS,lncRNA
ENSG00000280634,THRIL,lncRNA
ENSG00000239335,LLPH-DT,lncRNA
ENSG00000257127,CLLU1,lncRNA
ENSG00000282977,PCBP2-OT1,lncRNA
ENSG00000212694,LINC01089,lncRNA
ENSG00000256582,LINC02390,lncRNA
ENSG00000231560,CLEC12A-AS1,lncRNA
ENSG00000255474,GAU1,lncRNA
ENSG00000256197,TSPAN9-IT1,lncRNA
ENSG00000287243,THCAT155,lncRNA
ENSG00000281344,HELLPAR,lncRNA
ENSG00000256650,RERG-IT1,lncRNA
ENSG00000255660,RERG-AS1,lncRNA
ENSG00000248008,NRAV,lncRNA
ENSG00000256699,TMEM132D-AS2,lncRNA
ENSG00000250133,HOXC-AS2,lncRNA
ENSG00000257510,LINC02402,lncRNA
ENSG00000256025,CACNA1C-AS4,lncRNA
ENSG00000256769,CACNA1C-AS3,lncRNA
ENSG00000258123,LINC02444,lncRNA
ENSG00000177340,FLJ13224,lncRNA
ENSG00000255733,IFNG-AS1,lncRNA
ENSG00000255958,GABARAPL1-AS1,lncRNA
ENSG00000256155,LINC02598,lncRNA
ENSG00000245614,DDX11-AS1,lncRNA
ENSG00000257924,LINC02416,lncRNA
ENSG00000257906,LINC02156,lncRNA
ENSG00000255772,LINC01479,lncRNA
ENSG00000255737,AGAP2-AS1,lncRNA
ENSG00000258332,LINC02394,lncRNA
ENSG00000257230,LINC02448,lncRNA
ENSG00000283422,LINC02452,lncRNA
ENSG00000256750,LINC02423,lncRNA
ENSG00000257595,LINC02356,lncRNA
ENSG00000256576,LINC02361,lncRNA
ENSG00000286021,LINC02822,lncRNA
ENSG00000256560,LINC01486,lncRNA
ENSG00000256288,LINC02617,lncRNA
ENSG00000258099,ATXN2-AS,lncRNA
ENSG00000257784,LINC02400,lncRNA
ENSG00000256039,LINC02446,lncRNA
ENSG00000247213,LINC01498,lncRNA
ENSG00000257167,TMPO-AS1,lncRNA
ENSG00000258169,LINC00485,lncRNA
ENSG00000255814,LINC02439,lncRNA
ENSG00000256643,LINC02441,lncRNA
ENSG00000257259,LINC02388,lncRNA
ENSG00000226711,FAM66C,lncRNA
ENSG00000257599,OVCH1-AS1,lncRNA
ENSG00000234608,MAPKAPK5-AS1,lncRNA
ENSG00000258018,LINC02457,lncRNA
ENSG00000255850,RXYLT1-AS1,lncRNA
ENSG00000256971,LINC00508,lncRNA
ENSG00000256193,LINC00507,lncRNA
ENSG00000230294,LINC02370,lncRNA
ENSG00000257935,LHX5-AS1,lncRNA
ENSG00000256751,PLBD1-AS1,lncRNA
ENSG00000256577,SLC6A12-AS1,lncRNA
ENSG00000256022,LINC02411,lncRNA
ENSG00000249196,TMEM132D-AS1,lncRNA
ENSG00000257048,LINC02417,lncRNA
ENSG00000258100,LINC02823,lncRNA
ENSG00000258144,LINC02406,lncRNA
ENSG00000254451,CAPS2-AS1,lncRNA
ENSG00000255920,CCND2-AS1,lncRNA
ENSG00000246985,SOCS2-AS1,lncRNA
ENSG00000258171,LINC02412,lncRNA
ENSG00000257345,LINC02413,lncRNA
ENSG00000256994,LINC02378,lncRNA
ENSG00000251138,LINC02882,lncRNA
ENSG00000257913,DDN-AS1,lncRNA
ENSG00000241388,HNF1A-AS1,lncRNA
ENSG00000257114,LINC02450,lncRNA
ENSG00000278916,CEP83-DT,lncRNA
ENSG00000215039,CD27-AS1,lncRNA
ENSG00000256259,LINC02425,lncRNA
ENSG00000197503,LINC00477,lncRNA
ENSG00000260423,LINC02367,lncRNA
ENSG00000225231,LINC02470,lncRNA
ENSG00000257741,LINC01490,lncRNA
ENSG00000246695,RASSF8-AS1,lncRNA
ENSG00000203585,LINC02408,lncRNA
ENSG00000257193,LINC02385,lncRNA
ENSG00000257242,LINC01619,lncRNA
ENSG00000255727,LINC01489,lncRNA
ENSG00000257507,LINC02373,lncRNA
ENSG00000205791,LOH12CR2,lncRNA
ENSG00000256672,LINC02455,lncRNA
ENSG00000177406,NINJ2-AS1,lncRNA
ENSG00000257605,MYG1-AS1,lncRNA
ENSG00000223914,LINC02471,lncRNA
ENSG00000225342,LRRK2-DT,lncRNA
ENSG00000260943,LINC02555,lncRNA
ENSG00000256721,CACNA1C-IT3,lncRNA
ENSG00000255867,DENND5B-AS1,lncRNA
ENSG00000256424,LINC02414,lncRNA
ENSG00000247498,GPRC5D-AS1,lncRNA
ENSG00000258292,LINC02410,lncRNA
ENSG00000256499,LINC02468,lncRNA
ENSG00000245017,LINC02453,lncRNA
ENSG00000281196,LINC00934,lncRNA
ENSG00000256115,LINC02443,lncRNA
ENSG00000257718,CPNE8-AS1,lncRNA
ENSG00000214039,LINC02418,lncRNA
ENSG00000258815,LINC02820,lncRNA
ENSG00000236333,TRHDE-AS1,lncRNA
ENSG00000255618,LINC02440,lncRNA
ENSG00000257557,PPP1R12A-AS1,lncRNA
ENSG00000256268,LINC02454,lncRNA
ENSG00000256888,LINC02366,lncRNA
ENSG00000257893,LINC02404,lncRNA
ENSG00000257660,ADCY6-DT,lncRNA
ENSG00000257815,PRANCR,lncRNA
ENSG00000257750,LINC02445,lncRNA
ENSG00000256120,SOX5-AS1,lncRNA
ENSG00000205885,C1RL-AS1,lncRNA
ENSG00000246394,ZNF84-DT,lncRNA
ENSG00000257476,LINC02459,lncRNA
ENSG00000256862,PARP11-AS1,lncRNA
ENSG00000258220,LINC02424,lncRNA
ENSG00000256232,LINC02387,lncRNA
ENSG00000250208,FZD10-AS1,lncRNA
ENSG00000196668,LINC00173,lncRNA
ENSG00000245648,KLRK1-AS1,lncRNA
ENSG00000257495,KRT73-AS1,lncRNA
ENSG00000258057,BCDIN3D-AS1,lncRNA
ENSG00000251301,LINC02384,lncRNA
ENSG00000257698,GIHCG,lncRNA
ENSG00000271614,ATP2B1-AS1,lncRNA
ENSG00000257541,LINC02403,lncRNA
ENSG00000249628,LINC00942,lncRNA
ENSG00000257756,LINC02386,lncRNA
ENSG00000256077,LINC02442,lncRNA
ENSG00000257771,LINC02395,lncRNA
ENSG00000258135,LINC02396,lncRNA
ENSG00000256551,LINC02369,lncRNA
ENSG00000256659,LINC02368,lncRNA
ENSG00000256172,LINC02420,lncRNA
ENSG00000256262,USP30-AS1,lncRNA
ENSG00000283052,LINC02456,lncRNA
ENSG00000255970,LINC02421,lncRNA
ENSG00000255399,TBX5-AS1,lncRNA
ENSG00000257677,LINC02464,lncRNA
ENSG00000237248,LINC00987,lncRNA
ENSG00000257219,LNCOG,lncRNA
ENSG00000214851,LINC00612,lncRNA
ENSG00000274659,LINC02371,lncRNA
ENSG00000245105,A2M-AS1,lncRNA
ENSG00000249550,LINC01234,lncRNA
ENSG00000257912,LINC02258,lncRNA
ENSG00000204603,LINC01257,lncRNA
ENSG00000246363,LINC02458,lncRNA
ENSG00000277851,LINC02391,lncRNA
ENSG00000256906,LINC02419,lncRNA
ENSG00000257762,LINC02401,lncRNA
ENSG00000249267,LINC00939,lncRNA
ENSG00000275212,LINC02826,lncRNA
ENSG00000284848,LINC02359,lncRNA
ENSG00000256494,LINC02825,lncRNA
ENSG00000214043,LINC02347,lncRNA
ENSG00000255998,LINC02824,lncRNA
ENSG00000189238,LINC00943,lncRNA
ENSG00000249873,LINC02372,lncRNA
ENSG00000256292,LINC02376,lncRNA
ENSG00000256092,SBNO1-AS1,lncRNA
ENSG00000247373,TMED2-DT,lncRNA
ENSG00000205057,CLLU1-AS1,lncRNA
ENSG00000205056,LINC02397,lncRNA
ENSG00000258285,TESC-AS1,lncRNA
ENSG00000258325,ITFG2-AS1,lncRNA
ENSG00000256362,LINC02375,lncRNA
ENSG00000256742,KDM2B-DT,lncRNA
ENSG00000255760,LINC02422,lncRNA
ENSG00000226091,LINC00937,lncRNA
ENSG00000215241,LINC02449,lncRNA
ENSG00000236908,LINC02827,lncRNA
ENSG00000249345,LINC02405,lncRNA
ENSG00000247774,PCED1B-AS1,lncRNA
ENSG00000256128,LINC00944,lncRNA
ENSG00000248703,LINC02415,lncRNA
ENSG00000255693,LINC02389,lncRNA
ENSG00000248995,LINC02231,lncRNA
ENSG00000255794,RMST,lncRNA
ENSG00000259887,FIGNL2-DT,lncRNA
ENSG00000247157,LINC01252,lncRNA
ENSG00000258279,LINC00592,lncRNA
ENSG00000257137,LINC02874,lncRNA
ENSG00000257671,KRT7-AS,lncRNA
ENSG00000255857,PXN-AS1,lncRNA
ENSG00000259125,LRP1-AS,lncRNA
ENSG00000249641,HOXC13-AS,lncRNA
ENSG00000251151,HOXC-AS3,lncRNA
ENSG00000250451,HOXC-AS1,lncRNA
ENSG00000249388,FLJ12825,lncRNA
ENSG00000250432,FAM242C,lncRNA
ENSG00000250742,LINC02381,lncRNA
ENSG00000260492,CISTR,lncRNA
ENSG00000228630,HOTAIR,lncRNA
ENSG00000257920,LINC02409,lncRNA
ENSG00000257139,LINC02821,lncRNA
ENSG00000270344,POC1B-AS1,lncRNA
ENSG00000251497,PITPNM2-AS1,lncRNA
ENSG00000257596,SCAT2,lncRNA
ENSG00000257084,MIR200CHG,lncRNA
ENSG00000240868,C1QTNF9-AS1,lncRNA
ENSG00000179141,MTUS2-AS1,lncRNA
ENSG00000260388,LINC00562,lncRNA
ENSG00000225179,LINC00457,lncRNA
ENSG00000236758,MTUS2-AS2,lncRNA
ENSG00000225350,FREM2-AS1,lncRNA
ENSG00000227213,SPATA13-AS1,lncRNA
ENSG00000232954,LINC00374,lncRNA
ENSG00000275226,LINC00547,lncRNA
ENSG00000227510,LINC01442,lncRNA
ENSG00000233349,LINC00333,lncRNA
ENSG00000237001,WASF3-AS1,lncRNA
ENSG00000229246,LINC00377,lncRNA
ENSG00000223880,LINC01078,lncRNA
ENSG00000234660,LINC00440,lncRNA
ENSG00000234551,LINC01309,lncRNA
ENSG00000224347,SCEL-AS1,lncRNA
ENSG00000226317,LINC00351,lncRNA
ENSG00000235221,LINC00383,lncRNA
ENSG00000236176,LINC00353,lncRNA
ENSG00000260343,LINC01043,lncRNA
ENSG00000223626,LINC01044,lncRNA
ENSG00000226037,LINC01040,lncRNA
ENSG00000232977,LINC00327,lncRNA
ENSG00000227893,LINC00352,lncRNA
ENSG00000228741,SPATA13,lncRNA
ENSG00000236711,SMAD9-IT1,lncRNA
ENSG00000224821,COL4A2-AS2,lncRNA
ENSG00000232814,COL4A2-AS1,lncRNA
ENSG00000260131,LINC00556,lncRNA
ENSG00000233851,LATS2-AS1,lncRNA
ENSG00000232307,DAOA-AS1,lncRNA
ENSG00000229152,ANKRD10-IT1,lncRNA
ENSG00000233644,ARHGEF7-IT1,lncRNA
ENSG00000236051,MYCBP2-AS1,lncRNA
ENSG00000229521,MYCBP2-AS2,lncRNA
ENSG00000197595,ATP11AUN,lncRNA
ENSG00000232684,ATP11A-AS1,lncRNA
ENSG00000235280,MCF2L-AS1,lncRNA
ENSG00000260738,LINC00554,lncRNA
ENSG00000247381,PLUT,lncRNA
ENSG00000234168,LINC01039,lncRNA
ENSG00000236953,ZDHHC20-IT1,lncRNA
ENSG00000229928,LINC00400,lncRNA
ENSG00000233821,ENOX1-AS1,lncRNA
ENSG00000281026,N4BP2L2-IT2,lncRNA
ENSG00000226352,PSPC1-AS2,lncRNA
ENSG00000279797,LINC02339,lncRNA
ENSG00000227611,LINC01074,lncRNA
ENSG00000229307,LINC00459,lncRNA
ENSG00000227674,LINC00355,lncRNA
ENSG00000261206,LINC00561,lncRNA
ENSG00000232487,RASA3-IT1,lncRNA
ENSG00000235366,LINC01055,lncRNA
ENSG00000260992,DOCK9-DT,lncRNA
ENSG00000230300,STARD13-IT1,lncRNA
ENSG00000229788,LINC00388,lncRNA
ENSG00000231914,LINC00387,lncRNA
ENSG00000243319,FGF14-IT1,lncRNA
ENSG00000261517,LINC00558,lncRNA
ENSG00000261446,LINC00559,lncRNA
ENSG00000231674,LINC00410,lncRNA
ENSG00000224394,GPC6-AS2,lncRNA
ENSG00000236520,GPC6-AS1,lncRNA
ENSG00000227640,SOX21-AS1,lncRNA
ENSG00000260962,LINC00557,lncRNA
ENSG00000223392,CLDN10-AS1,lncRNA
ENSG00000259831,LINC00567,lncRNA
ENSG00000236240,GPC5-IT1,lncRNA
ENSG00000235984,GPC5-AS1,lncRNA
ENSG00000229938,MYO16-AS2,lncRNA
ENSG00000236242,MYO16-AS1,lncRNA
ENSG00000236053,LINC01067,lncRNA
ENSG00000227659,CLYBL-AS2,lncRNA
ENSG00000231019,LINC00373,lncRNA
ENSG00000235097,LINC00330,lncRNA
ENSG00000235532,LINC00402,lncRNA
ENSG00000236678,LINC00347,lncRNA
ENSG00000231194,FARP1-AS1,lncRNA
ENSG00000233695,GAS6-AS1,lncRNA
ENSG00000229373,LINC00452,lncRNA
ENSG00000227352,ARHGEF7-AS1,lncRNA
ENSG00000231428,LINC00396,lncRNA
ENSG00000223404,LINC00397,lncRNA
ENSG00000231473,RB1-DT,lncRNA
ENSG00000232685,LINC00442,lncRNA
ENSG00000278338,VWA8-AS1,lncRNA
ENSG00000237637,FRY-AS1,lncRNA
ENSG00000276476,LINC00540,lncRNA
ENSG00000226370,LINC00375,lncRNA
ENSG00000225579,EDNRB-AS1,lncRNA
ENSG00000236133,LINC01069,lncRNA
ENSG00000278630,LINC02335,lncRNA
ENSG00000230142,LINC01075,lncRNA
ENSG00000231607,DLEU2,lncRNA
ENSG00000224243,SOX1-OT,lncRNA
ENSG00000229520,LINC00404,lncRNA
ENSG00000229249,LINC00446,lncRNA
ENSG00000231983,LINC00415,lncRNA
ENSG00000233405,LINC01046,lncRNA
ENSG00000235660,LINC00345,lncRNA
ENSG00000247400,DNAJC3-DT,lncRNA
ENSG00000262619,LINC00621,lncRNA
ENSG00000231882,F10-AS1,lncRNA
ENSG00000280734,LINC01232,lncRNA
ENSG00000234854,LINC00676,lncRNA
ENSG00000225083,GRTP1-AS1,lncRNA
ENSG00000229723,LINC01054,lncRNA
ENSG00000255874,PRECSIT,lncRNA
ENSG00000229792,LINC00399,lncRNA
ENSG00000227911,LINC02344,lncRNA
ENSG00000277448,LINC02338,lncRNA
ENSG00000233613,DCUN1D2-AS,lncRNA
ENSG00000233532,LINC00460,lncRNA
ENSG00000260094,LINC00564,lncRNA
ENSG00000226722,LINC00424,lncRNA
ENSG00000224429,LINC00539,lncRNA
ENSG00000227336,LINC00434,lncRNA
ENSG00000120664,SPART-AS1,lncRNA
ENSG00000229437,LINC00366,lncRNA
ENSG00000230223,ATXN8OS,lncRNA
ENSG00000228669,LINC00448,lncRNA
ENSG00000224405,LINC00572,lncRNA
ENSG00000272695,GAS6-DT,lncRNA
ENSG00000226921,LINC00454,lncRNA
ENSG00000271564,LINC02333,lncRNA
ENSG00000235875,ARHGEF7-AS2,lncRNA
ENSG00000225870,LINC00368,lncRNA
ENSG00000234384,LINC01049,lncRNA
ENSG00000226250,LINC00408,lncRNA
ENSG00000278156,TSC22D1-AS1,lncRNA
ENSG00000234377,OBI1-AS1,lncRNA
ENSG00000283554,LINC02341,lncRNA
ENSG00000224329,LINC00297,lncRNA
ENSG00000233528,LINC00430,lncRNA
ENSG00000229599,LINC00411,lncRNA
ENSG00000236076,LINC01072,lncRNA
ENSG00000236778,INTS6-AS1,lncRNA
ENSG00000231061,LINC00395,lncRNA
ENSG00000231238,LINC00349,lncRNA
ENSG00000232849,LINC00363,lncRNA
ENSG00000281721,LINC01080,lncRNA
ENSG00000229175,LINC00382,lncRNA
ENSG00000122043,LINC00544,lncRNA
ENSG00000224517,HTR2A-AS1,lncRNA
ENSG00000226846,LINC00348,lncRNA
ENSG00000223815,DIAPH3-AS2,lncRNA
ENSG00000231817,LINC01198,lncRNA
ENSG00000234625,LINC00380,lncRNA
ENSG00000215483,LINC00598,lncRNA
ENSG00000233009,NALCN-AS1,lncRNA
ENSG00000274605,PCCA-DT,lncRNA
ENSG00000234650,PCCA-AS1,lncRNA
ENSG00000225249,LINC00378,lncRNA
ENSG00000229918,DOCK9-AS1,lncRNA
ENSG00000233672,RNASEH2B-AS1,lncRNA
ENSG00000271850,LINC02343,lncRNA
ENSG00000279516,FAM230C,lncRNA
ENSG00000236581,STARD13-AS,lncRNA
ENSG00000273723,SUGT1-DT,lncRNA
ENSG00000229557,LINC00379,lncRNA
ENSG00000224853,LINC00393,lncRNA
ENSG00000228295,LINC00392,lncRNA
ENSG00000233456,LINC01077,lncRNA
ENSG00000238189,ENOX1-AS2,lncRNA
ENSG00000223617,LINC00370,lncRNA
ENSG00000178734,LMO7DN,lncRNA
ENSG00000237879,LINC00398,lncRNA
ENSG00000225105,LINC01076,lncRNA
ENSG00000238169,LINC01053,lncRNA
